model, repeats, problem, problem size, best_value, best_time, best_iteration, best_ffe
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 42, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0.0009994, 3, 156, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 97, 679, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.005002, 373, 4476, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0030077, 93, 2046, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.0360075, 438, 14016, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0640102, 459, 19278, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.1470033, 686, 35672, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0, 47, 564, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0080002, 202, 4444, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0020047, 22, 704, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0010002, 5, 210, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0029956, 13, 676, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0070021, 129, 3483, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.1220099, 571, 29121, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.964706420898438, 0.2826012, 331, 33762, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.90533447265625, 14.3060184, 753, 365958, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0, 23, 276, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.95074462890625, 0.1859897, 758, 39416, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.89361572265625, 0.2450104, 257, 26214, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.872833251953125, 1.7160067, 452, 91304, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0.0009993, 4, 168, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 52, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 2, 14, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0, 32, 384, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0070072, 162, 3564, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.0489926, 616, 19712, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0149905, 114, 4788, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.0409996, 190, 9880, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0, 32, 384, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0060002, 162, 3564, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0089996, 108, 3456, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0059998, 38, 1596, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.014002, 65, 3380, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0019999, 34, 918, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.0850026, 413, 21063, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.95294189453125, 0.1160041, 138, 14076, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.898056030273438, 2.1329992, 111, 53946, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0.0010008, 38, 456, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.926773071289063, 0.0039989, 16, 832, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.887405395507813, 0.5879876, 625, 63750, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.862960815429688, 2.045982, 552, 111504, 
